id,feature,fc,pval,qval,chr,strand,start,end,t_name,num_exons,length,gene_id,gene_name,cov.S12M,FPKM.S12M,cov.S13M,FPKM.S13M,cov.S16F,FPKM.S16F,cov.S19F,FPKM.S19F,cov.S22F,FPKM.S22F,cov.S23M,FPKM.S23M,cov.S29F,FPKM.S29F,cov.S31M,FPKM.S31M,cov.S35F,FPKM.S35F,cov.S36F,FPKM.S36F,cov.S39F,FPKM.S39F,cov.S3F,FPKM.S3F,cov.S41F,FPKM.S41F,cov.S44F,FPKM.S44F,cov.S48M,FPKM.S48M,cov.S50F,FPKM.S50F,cov.S52F,FPKM.S52F,cov.S53F,FPKM.S53F,cov.S54F,FPKM.S54F,cov.S59M,FPKM.S59M,cov.S64M,FPKM.S64M,cov.S6M,FPKM.S6M,cov.S76F,FPKM.S76F,cov.S77F,FPKM.S77F,cov.S7M,FPKM.S7M,cov.S9M,FPKM.S9M
3871,transcript,2.227454,0.001222138,0.02369675,NC_035780.1,+,36515032,36525864,rna-XM_022475358.1,10,2330,gene-LOC111129163,LOC111129163,0,0,0,0,3.15659,0.957525,0,0,0.003505,0.000879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.481349,0.569164,0,0,0,0,2.71361,1.497968,1.387357,0.99698,0,0,0,0,0,0,0,0,0,0
38742,transcript,1.815208,2.495893e-05,0.001133676,NC_035784.1,+,81739651,81740916,gene-LOC111134811,1,1265,gene-LOC111134811,LOC111134811,16.75415,14.82702,14.26245,17.35164,0.142292,0.043163,0.083794,0.024184,0.204743,0.051355,19.90533,17.0716,1.150198,0.470635,11.99684,18.10763,0.202372,0.072712,0.340711,0.119739,0.134387,0.038641,0.203953,0.065581,1.213439,0.435422,0.773123,0.244718,31.46561,16.88493,0.203953,0.070838,2.271146,0.87262,0.441107,0.142854,1.057708,0.382338,3.988142,2.201535,5.73834,4.123677,15.89565,12.26138,0.786561,0.212333,0.203953,0.048715,14.61186,14.54106,18.69249,15.9818
38762,transcript,1.665484,0.001186692,0.0232087,NC_035784.1,+,81938657,81959708,rna-XM_022480493.1,7,1760,gene-LOC111132668,LOC111132668,11.83498,10.47367,7.770578,9.453655,1.054285,0.319809,0.774414,0.223503,0.745963,0.187108,12.11047,10.38642,1.768808,0.723756,7.657606,11.55813,1.11735,0.401463,0.721174,0.253449,0.277841,0.079889,1.443638,0.464204,2.979476,1.069135,2.478978,0.784677,18.74564,10.0592,0.523575,0.181851,2.655529,1.020308,1.643253,0.532174,2.71315,0.980745,5.073623,2.800743,4.449206,3.197282,12.95402,9.992305,2.448518,0.66098,1.322278,0.315834,9.623377,9.576752,12.16453,10.40049
38782,transcript,0.4615148,4.946748e-05,0.001982971,NC_035784.1,+,82139349,82155124,rna-XM_022488173.1,23,3666,gene-LOC111136972,LOC111136972,5.895651,5.21751,5.29073,6.436682,17.30596,5.249617,13.92035,4.017541,15.74259,3.948666,8.423664,7.224471,15.64616,6.402056,5.220792,7.880089,9.224766,3.31445,11.27318,3.961842,10.27486,2.954391,16.87711,5.426865,15.23675,5.467452,13.26233,4.197957,12.74335,6.838276,11.28628,3.920019,16.7305,6.428194,11.74334,3.803124,10.89785,3.939335,3.445887,1.9022,6.254374,4.494509,8.186707,6.314956,7.794267,2.10407,13.47964,3.219692,5.522523,5.495767,7.572792,6.474624
38784,transcript,2.016568,7.533007e-05,0.00276258,NC_035784.1,+,82139349,82155133,rna-XM_022488174.1,22,3615,gene-LOC111136972,LOC111136972,0,0,0,0,0.00121,0.000367,0,0,0.000602,0.000151,0,0,0.045825,0.018751,0,0,0,0,0,0,0.001622,0.000466,0,0,0,0,0.000632,2e-04,0,0,0,0,0,0,0,0,0.000965,0.000349,2.736217,1.510447,0,0,0,0,2.049576,0.553285,0.000456,0.000109,0,0,0,0
38798,transcript,0.2712972,0.002299457,0.03786069,NC_035784.1,-,82405977,82408779,rna-XM_022487084.1,4,809,gene-LOC111136320,LOC111136320,4.723115,4.179843,1.854096,2.255686,60.8801,18.46747,86.60693,24.99556,239.6329,60.10639,6.582372,5.645305,69.82076,28.56907,4.85895,7.333936,153.6848,55.21882,148.5581,52.20918,101.063,29.05925,104.6329,33.64489,105.1965,37.74801,79.7738,25.25099,10.16494,5.454661,146.3708,50.83839,89.74908,34.48341,152.0433,49.23978,98.0136,35.42978,15.05562,8.31101,10.93696,7.859501,3.016309,2.326681,62.29419,16.81638,92.10012,21.99866,6.145686,6.115911,5.857436,5.008021
38834,transcript,0.3461805,0.0002128798,0.006289221,NC_035784.1,-,82727457,82747521,rna-XM_022489165.1,9,2418,gene-LOC111137624,LOC111137624,11.54015,10.21276,7.281532,8.858684,40.70264,12.34681,54.01819,15.59015,84.21671,21.12382,11.17939,9.587894,36.31886,14.86085,7.882685,11.89786,34.40571,12.36194,92.93853,32.66227,56.37028,16.20848,40.71685,13.09257,43.95658,15.77308,28.92881,9.156902,15.45478,8.293271,47.71257,16.57182,36.41231,13.99034,48.03598,15.55663,37.3834,13.51329,8.747894,4.829015,7.392041,5.312057,10.42552,8.041901,41.41923,11.18116,56.58478,13.51561,9.431325,9.385631,9.153762,7.82633
38852,transcript,0.2629876,0.001471967,0.02726552,NC_035784.1,-,82850735,82865128,rna-XM_022482286.1,6,861,gene-LOC111133683,LOC111133683,10.66319,9.436666,6.649418,8.089657,22.90476,6.947968,2.722416,0.785714,2.657513,0.666576,14.93593,12.80965,21.24158,8.691572,7.758362,11.71021,2.880143,1.034833,2.800232,0.984112,4.550726,1.308497,5.252383,1.688913,6.718024,2.41065,9.190476,2.909083,21.03726,11.28892,7.867557,2.732607,13.8525,5.322409,14.75726,4.779193,8.558605,3.093749,1.609843,0.888666,3.852633,2.768573,12.08906,9.325106,2.598142,0.701371,1.226481,0.292952,10.27961,10.22981,14.11198,12.06553
38857,transcript,0.1048736,0.002046613,0.03486608,NC_035784.1,-,82894222,82901174,rna-XM_022490004.1,4,838,gene-LOC111138162,LOC111138162,12.22381,10.81778,3.205347,3.899613,25.42243,7.711683,314.4248,90.7459,160.5394,40.26761,13.78655,11.8239,64.42602,26.36167,6.095525,9.200381,146.0179,52.4641,110.7291,38.91458,272.9821,78.49216,194.4308,62.51956,85.29535,30.6068,23.11396,7.316316,20.67008,11.09188,66.8389,23.21489,53.56086,20.57916,51.85024,16.79189,168.5161,60.9149,2.368082,1.307229,5.104989,3.668539,10.06487,7.763712,134.9427,36.42792,169.3604,40.45273,8.106852,8.067575,9.569018,8.181368
38869,transcript,0.1236894,0.001596521,0.02896647,NC_035784.1,-,82991368,83007609,rna-XM_022482368.1,10,4481,gene-LOC111133741,LOC111133741,0,0,0,0,60.26036,18.27948,7.292017,2.104543,34.80436,8.729871,1.078001,0.924537,57.0634,23.34905,0,0,14.58622,5.240815,14.25773,5.01073,39.25661,11.28768,8.879817,2.855321,21.26121,7.629228,46.86132,14.83312,0,0,12.94212,4.495135,46.71206,17.94771,6.788945,2.198625,21.64776,7.825192,3.232107,1.784189,0,0,0,0,12.69367,3.42667,20.55047,4.908601,0,0,0,0
38881,transcript,5.276497,0.0003107674,0.008449416,NC_035784.1,-,83090222,83098829,rna-XM_022487359.1,12,3265,gene-LOC111136480,LOC111136480,0,0,0.845372,1.028476,0,0,2.446496,0.706081,0,0,0.169504,0.145373,0.49929,0.204298,0.136487,0.206009,1.198767,0.430716,0,0,4.630757,1.331509,0,0,1.923811,0.690327,0,0,1.303025,0.699223,0.910603,0.316276,2.504119,0.962133,0.401874,0.130148,4.973921,1.797964,9.60932,5.30454,5.35326,3.846951,0,0,0,0,3.384637,0.808441,0,0,0,0
38883,transcript,20.36472,3.905293e-08,5.89853e-06,NC_035784.1,-,83090222,83098835,rna-XM_022487360.1,11,3246,gene-LOC111136480,LOC111136480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718115,0.955253,0,0,0.095609,0.030743,0.827401,0.296899,0,0,0,0,1.098522,0.381545,0.937748,0.360302,0,0,0.051494,0.018614,36.01764,19.88247,8.349693,6.000243,0,0,0,0,1.134644,0.271016,0,0,0,0
38890,transcript,0.08262324,1.723318e-05,0.0009011273,NC_035784.1,+,83134303,83149065,rna-XM_022486331.1,4,2156,gene-LOC111135889,LOC111135889,15.6214,13.82456,13.97337,16.99994,107.0172,32.46276,40.83465,11.78526,200.0148,50.16912,13.40379,11.49563,96.5058,39.48799,8.874707,13.39519,92.7254,33.31616,110.9852,39.00457,47.13382,13.55266,38.54221,12.39331,140.7474,50.50485,146.4181,46.34607,21.49148,11.53266,93.4949,32.47321,57.00766,21.90349,231.1667,74.86421,85.95872,31.0722,3.677473,2.03004,8.423469,6.05326,17.67787,13.63613,52.24908,14.10469,46.19341,11.03357,13.49842,13.43303,16.76967,14.33782
38891,transcript,0.1821252,8.011009e-05,0.002897322,NC_035784.1,-,83166500,83181658,rna-XM_022479735.1,3,3006,gene-LOC111132080,LOC111132080,12.77166,11.30261,10.9814,13.35993,49.21956,14.93034,184.678,53.29976,102.8307,25.79271,16.51857,14.16698,60.75583,24.85991,8.532212,12.87824,158.5634,56.97167,158.0433,55.54264,190.6497,54.81863,155.4777,49.99413,111.8846,40.14789,59.88945,18.95695,24.41433,13.10111,104.8428,36.41463,127.496,48.98654,171.3792,55.50181,132.4215,47.86748,11.44644,6.318668,9.22994,6.632805,14.65358,11.30329,125.83,33.96793,216.5443,51.72287,11.51168,11.45591,14.61362,12.49443
38940,transcript,4.37646,2.116515e-07,2.345643e-05,NC_035784.1,+,83496516,83500842,rna-XM_022484533.1,4,1433,gene-LOC111134939,LOC111134939,7.569429,6.698763,4.3314,5.269565,1.100489,0.333824,2.429868,0.701282,4.11933,1.033239,10.64617,9.130583,4.436782,1.815431,6.447884,9.73222,2.657362,0.954788,3.515701,1.235556,5.463643,1.570993,2.871845,0.923447,2.62059,0.940355,2.605563,0.824745,12.1577,6.524008,4.337055,1.506372,4.385206,1.684885,4.639916,1.502654,2.655269,0.959822,19.81731,10.93956,9.170702,6.590236,8.003489,6.173628,3.431263,0.926273,5.587578,1.334626,7.736397,7.698915,8.395785,7.178271
38945,transcript,0.4093225,0.001514506,0.02785653,NC_035784.1,+,83521327,83557351,rna-XM_022480498.1,13,5671,gene-LOC111132672,LOC111132672,16.96277,15.01165,17.62577,21.44345,64.53045,19.57477,106.8716,30.84414,63.77025,15.9953,19.53662,16.75539,38.42347,15.72201,10.17898,15.36381,46.44339,16.68707,54.28583,19.07819,68.62801,19.73302,60.68861,19.51453,43.36675,15.56143,38.58967,12.21488,37.99199,20.38708,55.89564,19.414,49.20555,18.90576,41.92056,13.57613,45.10345,16.30392,9.585171,5.291209,15.56143,11.18273,24.77434,19.11011,78.84362,21.28391,109.5017,26.15514,17.55357,17.46853,19.8697,16.9883
3898,transcript,3.055009,0.0001862706,0.005679865,NC_035780.1,+,36842190,36846585,rna-XM_022486064.1,4,2327,gene-LOC111135743,LOC111135743,1.094222,0.96836,0.964411,1.173299,0.959059,0.290923,0.166668,0.048102,0.831291,0.20851,1.253834,1.075338,0.742625,0.303865,1.986619,2.998536,1.613456,0.579713,0.279858,0.098353,0.179455,0.0516,0.378654,0.121757,0.69925,0.250914,0.249522,0.078982,4.243824,2.277301,1.383276,0.480448,1.555939,0.597823,0.532043,0.172304,0.335632,0.121324,7.650626,4.223301,2.0336,1.461382,4.047477,3.122091,0.35774,0.096572,0.270137,0.064524,1.306865,1.300533,0.963247,0.823562
3899,transcript,2.08711,2.050508e-05,0.0009732185,NC_035780.1,+,36842190,36846585,rna-XM_022486073.1,4,1613,gene-LOC111135743,LOC111135743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.086922,1.704044,0,0,0,0,0,0,0,0,0,0,0,0
39010,transcript,2.393473,0.0003926298,0.01011265,NC_035784.1,-,83990737,84031032,rna-XM_022481620.1,19,4714,gene-LOC111133327,LOC111133327,0.377059,0.333688,0.086922,0.105749,0.415271,0.125969,0.732198,0.211319,1.401536,0.351543,0.310734,0.266498,1.478774,0.605081,0,0,0.157221,0.056489,1.376234,0.483663,1.260416,0.362415,0.17328,0.055718,0.990171,0.355306,1.193692,0.377842,0.190148,0.102036,0.186265,0.064695,0.058747,0.022572,4.400359,1.425073,0.117596,0.042508,3.668891,2.025302,1.204095,0.865285,0.269823,0.208133,0.430828,0.116302,2.878642,0.687581,0.15309,0.152348,0.168887,0.144396
39089,transcript,4.519132,6.004817e-09,1.236803e-06,NC_035784.1,+,85081877,85084713,rna-XM_022488551.1,2,1381,gene-LOC111137199,LOC111137199,7.511581,6.647569,7.216105,8.779086,0.21651,0.065676,0,0,0.65315,0.163828,12.05318,10.33728,1.004576,0.41105,5.048604,7.620194,0.248102,0.089143,0,0,0,0,0,0,0.378711,0.135894,0.686821,0.217401,15.51164,8.323783,0.228765,0.079456,2.067343,0.794315,0.284576,0.092161,1.088244,0.393376,14.52607,8.018684,5.30661,3.813428,11.33298,8.741885,0.273353,0.073792,0,0,8.673551,8.631528,13.23842,11.31866
39092,transcript,0.2255369,5.634865e-06,0.0003600706,NC_035784.1,-,85104792,85123215,rna-XM_022483138.1,13,2128,gene-LOC111134249,LOC111134249,14.61314,12.93228,7.761954,9.443164,57.87358,17.55547,78.34963,22.61243,92.22251,23.13189,13.38904,11.48298,61.15163,25.02186,7.752261,11.701,61.86871,22.22937,38.38962,13.49163,85.64831,24.62696,66.74396,21.46164,73.58124,26.40339,34.14002,10.80642,15.30786,8.214434,61.32659,21.30032,85.41142,32.81679,41.42434,13.41543,73.13135,26.43539,6.855275,3.784251,13.13271,9.437411,13.51497,10.425,94.18845,25.42626,116.6269,27.85702,12.00542,11.94725,14.08877,12.04569
39116,transcript,3.815884,0.003296034,0.04900877,NC_035784.1,-,85351913,85359644,rna-XM_022482953.1,11,3055,gene-LOC111134131,LOC111134131,13.63082,12.06295,9.051697,11.01226,2.785925,0.845087,4.012771,1.158123,27.6383,6.932431,16.66101,14.28915,5.003053,2.047136,8.334538,12.57987,5.78658,2.079113,28.24746,9.927273,13.6838,3.934583,5.92144,1.904049,10.2455,3.676425,15.55287,4.922985,22.74821,12.20704,20.00589,6.948565,4.21173,1.618232,9.468159,3.066299,7.479542,2.703691,23.42913,12.93336,16.1928,11.63644,15.62686,12.05405,11.72046,3.163949,8.323241,1.988055,11.61365,11.55738,11.06869,9.463566
39133,transcript,8.784791,4.009704e-11,2.303751e-08,NC_035784.1,-,85477053,85479103,rna-XR_002640021.1,4,1192,gene-LOC111138374,LOC111138374,12.47682,11.04169,6.417196,7.807136,0,0,0,0,0,0,9.427396,8.085311,0.7612,0.311466,8.621738,13.01336,0,0,0,0,1.587248,0.456391,0,0,1.613576,0.579005,0.644295,0.20394,12.7282,6.830149,0,0,0.535025,0.205567,0.15496,0.050184,0.731803,0.264531,17.96057,9.914599,13.15604,9.454173,9.061988,6.990119,2.400209,0.647939,0,0,9.373322,9.327909,10.95729,9.368318
39142,transcript,11.11321,0.0002806144,0.007794606,NC_035784.1,-,85637547,85650431,rna-XM_022486826.1,16,4337,gene-LOC111136175,LOC111136175,40.77611,36.08588,15.13015,18.40728,3.686257,1.118195,0,0,0.400559,0.100471,32.10191,27.53188,3.698341,1.513277,9.784383,14.76822,9.699704,3.485095,8.675756,3.049003,7.242537,2.082489,0.005587,0.001797,0.475105,0.170483,1.787473,0.565793,35.91755,19.27391,13.58147,4.717198,7.582489,2.913345,13.0873,4.23837,10.73953,3.882105,37.08868,20.4737,69.6238,50.03295,23.75155,18.32117,11.71349,3.162069,9.479306,2.264188,19.65508,19.55986,23.80777,20.35529
39143,transcript,112.4023,2.843371e-05,0.001265637,NC_035784.1,-,85637548,85650431,rna-XM_022486827.1,15,4321,gene-LOC111136175,LOC111136175,0,0,0,0,0,0,14.82574,4.278844,14.91582,3.741291,0,0,5.159205,2.11103,0.505153,0.762461,0,0,4.816763,1.692801,7.987762,2.296768,11.18769,3.597421,13.00763,4.667569,5.679641,1.79779,0,0,0,0,6.784945,2.606913,0,0,0.247373,0.08942,258.1047,142.479,102.0711,73.35015,5.364853,4.138271,6.235958,1.683403,11.02493,2.633371,11.86309,11.80561,0.593955,0.507823
39144,transcript,0.03294812,4.597571e-05,0.001869222,NC_035784.1,+,85655272,85656435,rna-XM_022489998.1,1,1163,gene-LOC111138157,LOC111138157,16.88564,14.94339,12.89252,15.68499,57.5374,17.45349,793.6371,229.051,1046.174,262.4086,19.47807,16.70517,191.6156,78.40478,10.03869,15.15207,716.7085,257.5127,602.0361,211.5793,1024.833,294.6763,596.914,191.9387,389.4574,139.7502,509.5761,161.2973,34.48581,18.50562,574.5641,199.561,164.7636,63.30548,697.8658,226.0065,448.9613,162.2897,5.339639,2.947589,3.626827,2.606305,22.8607,17.63399,770.3138,207.947,925.9854,221.1771,17.54686,17.46185,21.50903,18.3899
39151,transcript,1.932528,7.423699e-05,0.002737823,NC_035784.1,+,85751248,85769692,rna-XM_022480507.1,6,1131,gene-LOC111132681,LOC111132681,11.03565,9.766289,9.457027,11.50538,0.253946,0.077032,0.519894,0.150046,0,0,10.3628,8.887553,1.996828,0.817057,7.174778,10.82937,0.5593,0.200956,0,0,1.706156,0.490581,0.452028,0.14535,2.052016,0.736331,0.57627,0.182408,18.75498,10.06421,0,0,1.735089,0.666656,0.280295,0.090775,0.807149,0.291767,3.950446,2.180726,5.523247,3.969107,12.90222,9.952349,0.815824,0.220232,0,0,11.11043,11.0566,13.36327,11.4254
39154,transcript,6.671246,0.002356134,0.03853235,NC_035784.1,-,85811877,85821241,rna-XM_022482593.1,2,2910,gene-LOC111133884,LOC111133884,13.2802,11.75266,7.875541,9.581353,1.746735,0.529857,0.529997,0.152962,0.619614,0.155416,12.32832,10.57326,2.026728,0.829291,7.352578,11.09774,0.605155,0.217432,0.699656,0.245887,0.786598,0.226175,0.822877,0.264598,1.471249,0.527933,1.783849,0.564646,22.3866,12.01299,0.310997,0.108017,7.244416,2.783451,0.067749,0.021941,1.76432,0.637763,41.99381,23.18144,6.363231,4.572735,0.418382,0.322726,0.83299,0.224866,0.883653,0.211066,10.89529,10.8425,12.70412,10.86184
39167,transcript,0.4604756,0.0005545941,0.01324273,NC_035784.1,-,86022791,86038865,rna-XM_022484848.1,4,2206,gene-LOC111135109,LOC111135109,20.67634,18.29806,12.84301,15.62475,132.5267,40.20088,136.1421,39.29186,153.5553,38.51582,16.92896,14.51896,132.7867,54.33331,9.65754,14.57677,149.4356,53.69209,126.8858,44.59266,192.5539,55.36617,174.3159,56.0516,96.09611,34.48247,99.90526,31.62324,22.839,12.25576,100.1503,34.78479,78.08952,30.00357,142.1487,46.03539,96.51632,34.88855,34.36446,18.96988,17.11287,12.29763,17.05403,13.15492,118.5229,31.99537,223.6682,53.42447,14.64335,14.5724,14.94103,12.77435
39168,transcript,817.5169,1.434608e-11,1.287177e-08,NC_035784.1,-,86050095,86062994,rna-XM_022490301.1,8,1684,gene-LOC111138373,LOC111138373,23.08893,20.43315,15.21922,18.51564,0.241029,0.073114,0,0,0,0,34.33651,29.44836,1.810369,0.740762,6.823482,10.29913,0.273561,0.09829,0,0,0,0,0,0,0.840728,0.301681,0.723236,0.228928,21.233,11.39396,0.139301,0.048383,0.365887,0.140581,0,0,1.86594,0.674497,1144.325,631.6905,521.8549,375.0145,20.68893,15.95876,0.729312,0.196878,0.622288,0.148637,38.68729,38.49985,14.70975,12.57662
39169,transcript,763.6193,5.250955e-11,2.842372e-08,NC_035784.1,-,86050095,86062994,rna-XM_022490302.1,8,1678,gene-LOC111138373,LOC111138373,8.688765,7.689349,2.498023,3.039085,0,0,0,0,0,0,17.77999,15.24883,0,0,3.543658,5.348679,0,0,0,0,0,0,0,0,0,0,0,0,16.05401,8.614826,0,0,0,0,0,0,0,0,738.2844,407.548,407.7964,293.05,14.54639,11.2206,0,0,0,0,30.03314,29.88763,10.80589,9.238874
39170,transcript,2.036317,0.001201439,0.02339931,NC_035784.1,+,86064198,86087698,rna-XM_022489897.1,18,2435,gene-LOC111138093,LOC111138093,10.24104,9.063073,7.400439,9.003346,0.392681,0.119116,0.214861,0.062011,2.500022,0.627073,9.903692,8.493802,1.755047,0.718125,6.678069,10.07965,0.453462,0.162928,0.463407,0.16286,0.158484,0.04557,0.582412,0.187276,4.816409,1.728287,2.6383,0.835107,17.44763,9.362669,0.967549,0.336055,1.16279,0.446767,0.182427,0.05908,1.383477,0.500097,4.659357,2.57206,5.879463,4.225091,11.41773,8.80726,0.240095,0.064814,1.771195,0.42306,8.869031,8.826061,8.654695,7.399635
39174,transcript,1.662912,0.002944026,0.04512704,NC_035784.1,+,86094078,86109446,rna-XM_022482711.1,16,2372,gene-LOC111133966,LOC111133966,9.172475,8.11742,7.536461,9.16883,0,0,0.405284,0.116969,2.176158,0.545839,10.20571,8.752824,1.955329,0.800076,6.152043,9.285688,0.249983,0.089819,0,0,0,0,0.093575,0.030089,2.504551,0.898716,0.889459,0.281543,16.52901,8.869721,0.083732,0.029082,1.461895,0.56169,0.310675,0.100613,1.671482,0.604204,3.046332,1.681637,4.990059,3.585948,11.96864,9.232218,1.162314,0.313768,0.353126,0.084346,8.145638,8.106173,10.51185,8.987472
39186,transcript,2.537954,0.0001501962,0.004784802,NC_035784.1,+,86371596,86439541,rna-XM_022485577.1,20,3499,gene-LOC111135472,LOC111135472,16.44223,14.55098,14.45359,17.58419,6.8319,2.0724,19.15176,5.527373,16.59003,4.161226,15.88957,13.62753,12.07088,4.93913,8.156623,12.31133,12.83495,4.611586,14.94027,5.250601,16.26922,4.677985,10.8088,3.475589,15.19706,5.453208,13.22978,4.187654,29.3421,15.74542,14.70007,5.105717,15.59388,5.991485,14.54158,4.709347,14.44155,5.220307,23.27651,12.8491,21.25664,15.27542,22.47248,17.33453,27.03744,7.298784,31.13932,7.437812,15.49855,15.42346,18.14109,15.51036
39202,transcript,4.602821,0.002722095,0.04276711,NC_035784.1,-,86804950,86852345,rna-XM_022480908.1,17,3858,gene-LOC111132949,LOC111132949,15.37951,13.6105,11.18827,13.6116,20.78412,6.304689,235.6527,68.01153,246.7268,61.88573,19.341,16.58761,60.91343,24.92439,9.062171,13.67814,189.8357,68.20779,163.9633,57.62318,296.5589,85.27134,233.8175,75.18442,136.2732,48.89935,68.2434,21.60124,24.63012,13.2169,149.0039,51.75293,49.89075,19.16903,153.868,49.83073,140.0449,50.62318,220.5417,121.7435,54.2198,38.96335,17.78083,13.71554,215.4717,58.1668,283.0052,67.59745,16.67781,16.59701,14.87521,12.71808
39209,transcript,2.708136,0.0001023029,0.003532036,NC_035784.1,+,86936098,86941019,rna-XR_002639681.1,2,3282,gene-LOC111135982,LOC111135982,23.51905,20.8138,16.90453,20.56599,4.359674,1.322471,2.139591,0.617506,6.382856,1.600992,28.18343,24.17123,3.213768,1.315001,14.10933,21.29615,4.80846,1.727675,2.560297,0.899789,3.930459,1.130148,2.498469,0.803387,2.958176,1.061492,3.196065,1.011658,47.59204,25.53862,2.802894,0.973518,3.339191,1.282985,2.37318,0.768563,2.752573,0.994995,10.41611,5.749907,10.91093,7.840798,22.36985,17.25537,7.102049,1.917205,7.478159,1.786202,24.29458,24.17688,29.61403,25.31956
39211,transcript,3.096112,0.0008405249,0.01803233,NC_035784.1,-,86956174,86956997,rna-XM_022490216.1,3,455,gene-LOC111138317,LOC111138317,16.10518,14.2527,8.874572,10.79677,0,0,0,0,0,0,14.0967,12.0899,1.03868,0.425004,8.522224,12.86316,1.339211,0.481177,0,0,0,0,0.448641,0.144261,2.6,0.932966,0,0,16.51878,8.864229,5.967033,2.072505,0.316568,0.121632,0,0,1.443135,0.521662,4.642462,2.562733,11.46934,8.242076,14.39851,11.10653,0.685553,0.185066,0,0,14.45211,14.38209,9.944757,8.502619
39212,transcript,1.960608,0.002859833,0.04427029,NC_035784.1,+,86958649,86961240,rna-XR_002639952.1,3,551,gene-LOC111137951,LOC111137951,8.180812,7.239822,8.97473,10.91862,0,0,0,0,0.92559,0.232163,14.5971,12.51905,2.230596,0.912709,6.677267,10.07844,0.309477,0.111195,0,0,0,0,0,0,0.567819,0.203752,0,0,17.1265,9.190343,0,0,0.576043,0.221327,0.970962,0.31445,1.242287,0.44906,3.67547,2.028934,3.856319,2.771222,11.39799,8.792038,1.716738,0.463435,1.371772,0.327656,6.94863,6.914964,10.24871,8.762497
39217,transcript,1.480077,0.001926231,0.0333327,NC_035784.1,+,87003760,87020245,rna-XM_022489681.1,26,3228,gene-LOC111137950,LOC111137950,10.18551,9.013935,6.302431,7.667513,0,0,0.051464,0.014853,0.167837,0.042098,11.7142,10.04657,1.569071,0.642028,5.649845,8.527687,0.127245,0.045719,0.127243,0.044718,0,0,0.303068,0.097452,1.467282,0.526509,0.494505,0.156527,20.7207,11.11905,0.077327,0.026858,1.236729,0.475176,0.613284,0.198614,1.213334,0.438594,2.396545,1.322941,4.096836,2.944062,11.46114,8.840748,0.632619,0.170776,0.241784,0.057752,7.86201,7.823919,10.5206,8.994959
39251,transcript,1.716255,0.0005233051,0.01269931,NC_035784.1,+,87297936,87299193,rna-XM_022480513.1,1,1257,gene-LOC111132688,LOC111132688,17.57836,15.55643,17.16388,20.88151,0.239459,0.072638,0.107399,0.030996,0.872713,0.2189,21.54495,18.47781,2.540175,1.039382,12.29276,18.55428,1.030231,0.370161,0.478918,0.168311,0.197295,0.056729,0.556881,0.179066,1.613365,0.578929,1.152745,0.364881,37.31265,20.02254,0.376293,0.130696,3.001591,1.153272,0.425617,0.137838,0.942721,0.340773,4.431185,2.446104,6.61257,4.751915,20.16388,15.55376,0.987271,0.266515,1.408115,0.336337,18.73827,18.64748,24.64678,21.07263
