gene,Sex,Treatment,mean_mean,mean_sem
gene-LOC111117321,M,Exposed,0.19795879166666666,0.14691807361252818
gene-LOC111117324,F,Control,3.8635768626543205,0.5421283805673677
gene-LOC111117324,F,Exposed,7.342331908950623,0.7457796691038868
gene-LOC111117324,M,Control,2.5961956286008223,0.4411190135164477
gene-LOC111117324,M,Exposed,1.821247212620028,0.30908792050891515
gene-LOC111117325,F,Control,9.40650021388889,1.5437629628550367
gene-LOC111117325,F,Exposed,12.416237725,1.8175477914131675
gene-LOC111117325,M,Control,10.944406194444428,1.7894333017456243
gene-LOC111117325,M,Exposed,6.763881414814817,1.2039458748174106
gene-LOC111117327,F,Control,0.7574732543103451,0.3505580721846869
gene-LOC111117327,F,Exposed,0.5909965883620683,0.2977930270751544
gene-LOC111117327,M,Control,0.8911375215517233,0.48086335636968675
gene-LOC111117327,M,Exposed,0.5386367241379318,0.21761510265639267
gene-LOC111117328,F,Control,0.9807296363636369,0.6653676354339514
gene-LOC111117328,F,Exposed,1.1580955454545452,0.46765974847062836
gene-LOC111117328,M,Control,1.0713701590909082,0.463549780227198
gene-LOC111117328,M,Exposed,3.0903585,1.125337446075359
gene-LOC111117330,F,Control,44.26256451639941,1.0096670420202836
gene-LOC111117330,F,Exposed,45.047668116618084,0.9950384306303982
gene-LOC111117330,M,Control,72.33969105211368,1.309952905902245
gene-LOC111117330,M,Exposed,72.4572635174927,1.3510007467264016
gene-LOC111117334,F,Control,13.400488411082472,1.7691370211613002
gene-LOC111117334,F,Exposed,13.509979439432994,1.835134031917206
gene-LOC111117334,M,Control,14.262310974226812,1.5776190627118882
gene-LOC111117334,M,Exposed,13.68073185051547,1.9940443017687557
gene-LOC111117335,F,Control,67.97013179219745,3.0135603014015437
gene-LOC111117335,F,Exposed,68.83301359792992,2.9195204656334237
gene-LOC111117335,M,Control,75.19351103821657,2.9492482454449673
gene-LOC111117335,M,Exposed,76.35546993418258,2.886078385957035
gene-LOC111117337,F,Control,0.35776681249999986,0.17358877653955476
gene-LOC111117337,F,Exposed,0.3024472098214285,0.2268144978670061
gene-LOC111117337,M,Control,0.2556218214285715,0.15127185882793198
gene-LOC111117337,M,Exposed,0.2749924107142862,0.22190354127445955
gene-LOC111117338,F,Control,1.2252057757352952,0.38661574879142474
gene-LOC111117338,F,Exposed,0.595002518382353,0.2345552882353155
gene-LOC111117338,M,Control,0.7972781985294107,0.31676350553100147
gene-LOC111117338,M,Exposed,0.5718615490196078,0.19565926194921168
gene-LOC111117339,F,Control,16.429445356617638,2.1391625664989875
gene-LOC111117339,F,Exposed,17.102576935049026,2.148461921333489
gene-LOC111117339,M,Control,21.9200700465686,2.8159539746816726
gene-LOC111117339,M,Exposed,19.850832990196075,2.2920025469318386
gene-LOC111117341,F,Control,46.58445146527777,4.19504569787773
gene-LOC111117341,F,Exposed,43.9698801875,3.885768557174805
gene-LOC111117341,M,Control,62.532911499999976,2.7362225435615124
gene-LOC111117341,M,Exposed,49.226056388888885,2.3696372992522834
gene-LOC111117344,F,Control,0.4460765012019231,0.060812662095589075
gene-LOC111117344,F,Exposed,0.4531709346955129,0.06856767295769291
gene-LOC111117344,M,Control,0.2258355865384615,0.038955835876783175
gene-LOC111117344,M,Exposed,0.2659230726495725,0.04493873476603763
gene-LOC111117346,F,Control,9.30537865625,3.5557924576014086
gene-LOC111117346,F,Exposed,11.0532009375,2.7249334816949045
gene-LOC111117346,M,Control,14.8233850625,2.5539686155309673
gene-LOC111117346,M,Exposed,12.581050833333332,1.8545833522960267
gene-LOC111117348,F,Control,9.30537865625,3.5557924576014086
gene-LOC111117348,F,Exposed,11.0532009375,2.7249334816949045
gene-LOC111117348,M,Control,14.8233850625,2.5539686155309673
gene-LOC111117348,M,Exposed,12.581050833333332,1.8545833522960267
gene-LOC111117350,F,Control,35.69812422794118,8.234697031576584
gene-LOC111117350,F,Exposed,34.1108759264706,8.391702147676108
gene-LOC111117350,M,Control,37.54466826470588,9.06643975409576
gene-LOC111117350,M,Exposed,36.16772863725488,9.07274234647677
gene-LOC111117351,F,Control,62.68450234375,17.063066310361553
gene-LOC111117351,F,Exposed,43.38556471875,12.116896457757036
gene-LOC111117351,M,Control,50.6484949375,13.500223286645499
gene-LOC111117351,M,Exposed,64.63700204166666,17.477155387116635
gene-LOC111117352,F,Control,1.9694686373546504,0.21026327013528556
gene-LOC111117352,F,Exposed,1.5558731148255809,0.20759901212277163
gene-LOC111117352,M,Control,0.27260606104651147,0.09271028493517663
gene-LOC111117352,M,Exposed,0.27950091085271317,0.08804445599470627
gene-LOC111117354,F,Control,69.37024780179559,2.290754626860485
gene-LOC111117354,F,Exposed,73.26474795096685,2.2780124916627873
gene-LOC111117354,M,Control,73.6020569737569,2.025122822602035
gene-LOC111117354,M,Exposed,73.3616244990792,2.01024443208424
gene-LOC111117356,F,Control,1.0610699891304352,0.309367898700959
gene-LOC111117356,F,Exposed,3.193771983695651,0.5929537767059796
gene-LOC111117356,M,Control,0.8486533695652183,0.23459419720702096
gene-LOC111117356,M,Exposed,0.8012167898550724,0.16411358169333992
gene-LOC111117357,F,Control,0.5496296875,0.34714417008979725
gene-LOC111117357,F,Exposed,2.0267519843749997,0.6702814971697174
gene-LOC111117357,M,Control,2.30512846875,0.799149864673401
gene-LOC111117357,M,Exposed,1.9087118958333333,0.6195821914470664
gene-LOC111117358,F,Control,0.6078863564814815,0.2580490600762363
gene-LOC111117358,F,Exposed,0.41881820370370315,0.1707732389416192
gene-LOC111117358,M,Control,0.8788118888888875,0.3024286159293085
gene-LOC111117358,M,Exposed,0.7929005555555556,0.33911453803904396
gene-LOC111117359,F,Control,29.306941690476187,7.793401463417185
gene-LOC111117359,F,Exposed,29.530809869047612,6.13151357134671
gene-LOC111117359,M,Control,28.890316988095226,7.641323095590607
gene-LOC111117359,M,Exposed,36.872307690476184,8.283396721042202
gene-LOC111117361,F,Control,0.3636745,0.27108248691604386
gene-LOC111117361,F,Exposed,0.394978325,0.394978325
gene-LOC111117361,M,Control,0.5208076,0.45401704488374495
gene-LOC111117361,M,Exposed,0.5567765666666666,0.456412734021405
gene-LOC111117364,F,Control,67.35156275,10.436128004511641
gene-LOC111117364,F,Exposed,70.03873467187499,8.603270551474754
gene-LOC111117364,M,Control,84.64389375,7.91603246386202
gene-LOC111117364,M,Exposed,87.92827985416668,6.0822084945311685
gene-LOC111117367,F,Control,55.19779961923078,3.039659903817065
gene-LOC111117367,F,Exposed,53.328119884615404,3.084807381058414
gene-LOC111117367,M,Control,73.72560759230768,3.10268286496437
gene-LOC111117367,M,Exposed,72.52523574615384,3.33610711458304
gene-LOC111117369,F,Control,0.7241861491477272,0.12100333382955561
gene-LOC111117369,F,Exposed,0.6412428441051135,0.11600291321668152
gene-LOC111117369,M,Control,0.645605046874999,0.15008522343426875
gene-LOC111117369,M,Exposed,0.9369407111742425,0.18259202276862754
gene-LOC111117370,F,Control,2.830189425,1.5231002723687541
gene-LOC111117370,F,Exposed,2.7818896499999997,1.498191153265689
gene-LOC111117370,M,Control,1.07680035,0.5817337555119863
gene-LOC111117370,M,Exposed,3.2823603,1.9043395830924579
gene-LOC111117372,F,Control,3.027411109375,1.6621934113136219
gene-LOC111117372,F,Exposed,5.358399640625,1.6027243698360916
gene-LOC111117372,M,Control,5.3077435625,1.3050569691444924
gene-LOC111117372,M,Exposed,2.0198084791666666,1.3159786727980012
gene-LOC111117373,F,Control,8.367144625,NA
gene-LOC111117373,F,Exposed,5.855864375,NA
gene-LOC111117373,M,Control,7.91666675,NA
gene-LOC111117373,M,Exposed,13.4769165,NA
gene-LOC111117375,F,Control,6.74697384375,1.5654843276774117
gene-LOC111117375,F,Exposed,5.641263640625,1.3020881779174673
gene-LOC111117375,M,Control,7.436519921875,1.890874113471294
gene-LOC111117375,M,Exposed,7.094172135416667,2.105181728571904
gene-LOC111117380,F,Control,5.13686925,NA
gene-LOC111117380,F,Exposed,6.95772575,NA
gene-LOC111117380,M,Control,7.29166675,NA
gene-LOC111117380,M,Exposed,9.216117166666667,NA
gene-LOC111117384,F,Control,0.3527075486111111,0.1421163013845103
gene-LOC111117384,F,Exposed,0.25379837268518524,0.12032305197828472
gene-LOC111117384,M,Control,0.39471944444444423,0.14395394707255574
gene-LOC111117384,M,Exposed,0.52635688271605,0.24511423665344115
gene-LOC111117386,F,Control,33.872633625,NA
gene-LOC111117386,F,Exposed,35.369427375,NA
gene-LOC111117386,M,Control,46.174763750000004,NA
gene-LOC111117386,M,Exposed,38.107681166666666,NA
gene-LOC111117388,F,Control,73.01821210227273,3.016543416453175
gene-LOC111117388,F,Exposed,72.96257334595958,3.046327486248891
gene-LOC111117388,M,Control,77.98301721212123,3.2018273253984826
gene-LOC111117388,M,Exposed,79.00776015824916,3.05327089673731
gene-LOC111117391,F,Control,58.02530268274457,2.8632109321756376
gene-LOC111117391,F,Exposed,58.51714605095108,2.87834009260769
gene-LOC111117391,M,Control,70.39243823505433,2.91403992572106
gene-LOC111117391,M,Exposed,70.5541424356884,2.974588660317577
gene-LOC111117393,F,Control,1.6640224433333322,0.18215010439791365
gene-LOC111117393,F,Exposed,0.60489075,0.0870637888648908
gene-LOC111117393,M,Control,0.32066920166666674,0.0815167125018794
gene-LOC111117393,M,Exposed,0.30191680000000015,0.06790911186911824
gene-LOC111117394,F,Control,5.255174541666662,0.8529779756341894
gene-LOC111117394,F,Exposed,1.235417802083333,0.39443428368145483
gene-LOC111117394,M,Control,0.2562462916666665,0.13993858297291326
gene-LOC111117394,M,Exposed,0.21749671527777767,0.1612457442568605
gene-LOC111117396,F,Control,0.5737808068181827,0.23757665237475875
gene-LOC111117396,F,Exposed,0.5314352159090914,0.2428554297013405
gene-LOC111117396,M,Control,0.4458815454545455,0.2365410985456165
gene-LOC111117396,M,Exposed,0.7103913181818189,0.3726299657029418
gene-LOC111117400,F,Control,4.207627846153846,1.1969320095434277
gene-LOC111117400,F,Exposed,3.448638336538462,1.1283738975497823
gene-LOC111117400,M,Control,2.6539593076923076,0.9169194398244546
gene-LOC111117400,M,Exposed,2.736934833333335,0.8841015134067272
gene-LOC111117403,F,Control,0.5473158823529412,0.2953441647311524
gene-LOC111117403,F,Exposed,3.5707295514705866,1.4188854255115269
gene-LOC111117403,M,Control,1.97562869117647,1.6219189711770838
gene-LOC111117403,M,Exposed,3.3384206960784253,1.9901667877430231
gene-LOC111117404,F,Control,0.28868585555555565,0.08083167680377608
gene-LOC111117404,F,Exposed,0.28358761388888876,0.11602855116799837
gene-LOC111117404,M,Control,0.35236714999999974,0.09374315546811407
gene-LOC111117404,M,Exposed,0.26069737777777785,0.07326202631808017
gene-LOC111117405,F,Control,0.33303046428571437,0.2967731149782705
gene-LOC111117405,F,Exposed,0.21601541071428576,0.21601541071428576
gene-LOC111117405,M,Control,0.115236892857143,0.115236892857143
gene-LOC111117405,M,Exposed,0.15745007142857131,0.15745007142857131
gene-LOC111117406,F,Control,9.737314380952377,2.417439629841563
gene-LOC111117406,F,Exposed,5.425756476190476,1.5378857308693386
gene-LOC111117406,M,Control,7.4147425000000045,1.430253747378394
gene-LOC111117406,M,Exposed,5.877772769841276,1.231458475551043
gene-LOC111117409,F,Control,9.39973141911765,3.4504166808023187
gene-LOC111117409,F,Exposed,7.666568808823527,2.695497298620626
gene-LOC111117409,M,Control,8.434043588235292,3.09765099993767
gene-LOC111117409,M,Exposed,8.412245401960785,2.93801255288494
gene-LOC111117410,F,Control,0.2593390833333334,0.2593390833333334
gene-LOC111117410,F,Exposed,0.31639004166666623,0.21167815519628286
gene-LOC111117410,M,Control,0,0
gene-LOC111117410,M,Exposed,3.3367121111111113,2.2748662150270444
gene-LOC111117412,F,Control,0,NA
gene-LOC111117412,F,Exposed,0,NA
gene-LOC111117412,M,Control,0,NA
gene-LOC111117412,M,Exposed,0.5376343333333333,NA
gene-LOC111117414,F,Control,4.749769298415491,0.35394540834218713
gene-LOC111117414,F,Exposed,4.756541974471834,0.38076666406321064
gene-LOC111117414,M,Control,0.3267641654929575,0.06845953630142097
gene-LOC111117414,M,Exposed,0.39565493661971834,0.10927806030279852
gene-LOC111117415,F,Control,0.23980122222222225,0.15278704110575914
gene-LOC111117415,F,Exposed,0.193797548611111,0.1426639516854065
gene-LOC111117415,M,Control,0.20351301388888904,0.16825083822333506
gene-LOC111117415,M,Exposed,0.18737069444444432,0.13626706202721267
gene-LOC111117416,F,Control,0.24014319602272732,0.1027185560929163
gene-LOC111117416,F,Exposed,0.1433985113636363,0.09538696992668518
gene-LOC111117416,M,Control,0.22062792045454563,0.08089814416310825
gene-LOC111117416,M,Exposed,0.2170006856060605,0.0821612806306625
gene-LOC111117417,F,Control,56.85976342187499,1.4261890803581938
gene-LOC111117417,F,Exposed,57.9007142576923,1.3675238605721876
gene-LOC111117417,M,Control,81.82245613798078,1.342575940112235
gene-LOC111117417,M,Exposed,81.34601795160255,1.367279213912035
gene-LOC111117420,F,Control,0.2845242784090909,0.12767751447228332
gene-LOC111117420,F,Exposed,0.30562525852272737,0.16137799157812524
gene-LOC111117420,M,Control,0.2411444034090909,0.11447695655040656
gene-LOC111117420,M,Exposed,0.284131712121212,0.11864965583607931
gene-LOC111117421,F,Control,1.21159320625,0.45357455509859246
gene-LOC111117421,F,Exposed,0.7864202875,0.273171810795493
gene-LOC111117421,M,Control,0.2996603875,0.14627585384478275
gene-LOC111117421,M,Exposed,0.2542568375,0.1264946261489257
gene-LOC111117422,F,Control,5.800972480769228,1.3123262498239123
gene-LOC111117422,F,Exposed,2.8238644134615365,0.9449616907446005
gene-LOC111117422,M,Control,2.979746365384615,0.9486210696424789
gene-LOC111117422,M,Exposed,3.65972737179487,1.1235611163111092
gene-LOC111117423,F,Control,0.591289366666667,0.32803121356729475
gene-LOC111117423,F,Exposed,0.5386567666666666,0.34966722413054463
gene-LOC111117423,M,Control,0.2569022833333335,0.2248286739560985
gene-LOC111117423,M,Exposed,0.12215100000000016,0.1005649611796195
gene-LOC111117425,F,Control,0.28445694101123586,0.08151569431955434
gene-LOC111117425,F,Exposed,0.4003539410112359,0.1171613182404235
gene-LOC111117425,M,Control,0.28063998314606753,0.09779999966657815
gene-LOC111117425,M,Exposed,0.1917254850187266,0.06428298663452511
gene-LOC111117426,F,Control,0.2597994548611111,0.08618467528452631
gene-LOC111117426,F,Exposed,0.15683921006944443,0.0727451909281142
gene-LOC111117426,M,Control,0.27420048958333326,0.1159345512215327
gene-LOC111117426,M,Exposed,0.14921522916666677,0.08106583305727302
gene-LOC111117429,F,Control,0.27765193,0.09489346204442807
gene-LOC111117429,F,Exposed,0.2745078425,0.11992815862720359
gene-LOC111117429,M,Control,0.31958034,0.13905201777132023
gene-LOC111117429,M,Exposed,0.27382802,0.11499066649228268
gene-LOC111117430,F,Control,0.28736325277777763,0.1463242854589351
gene-LOC111117430,F,Exposed,0.2581968222222221,0.14420136861519872
gene-LOC111117430,M,Control,0.22132107777777757,0.10787817424186405
gene-LOC111117430,M,Exposed,0.24821640370370382,0.1067400895656498
gene-LOC111117431,F,Control,0.4854826875,0.4854826875
gene-LOC111117431,F,Exposed,0.424178125,0.424178125
gene-LOC111117431,M,Control,0,0
gene-LOC111117431,M,Exposed,0,0
gene-LOC111117433,F,Control,0.38825605921052603,0.29918853461300826
gene-LOC111117433,F,Exposed,0.317064947368421,0.27864480315496226
gene-LOC111117433,M,Control,0.29366471052631576,0.1833285777199005
gene-LOC111117433,M,Exposed,0.2423299649122805,0.187633115217436
gene-LOC111117435,F,Control,8.162359412499999,5.408128545220985
gene-LOC111117435,F,Exposed,11.3527146,7.366716647911606
gene-LOC111117435,M,Control,7.624827424999999,5.219812178519438
gene-LOC111117435,M,Exposed,8.946185183333334,5.70030822798162
gene-LOC111117436,F,Control,0.45615783284883726,0.08654695891881585
gene-LOC111117436,F,Exposed,0.3999788125000001,0.08045131345139143
gene-LOC111117436,M,Control,0.2566343401162792,0.05293088905914655
gene-LOC111117436,M,Exposed,0.25010998546511615,0.053082222112034796
gene-LOC111117437,F,Control,58.287089454545466,3.722058529802574
gene-LOC111117437,F,Exposed,54.631702159090914,3.8039111007261415
gene-LOC111117437,M,Control,76.05927559090907,4.500955032691492
gene-LOC111117437,M,Exposed,73.88786440530303,4.89903298373507
gene-LOC111117439,F,Control,0.5350737812499999,0.4556681974484671
gene-LOC111117439,F,Exposed,0.162960375,0.162960375
gene-LOC111117439,M,Control,0,0
gene-LOC111117439,M,Exposed,0.13888891666666667,0.13888891666666667
gene-LOC111117441,F,Control,0.6322191875,0.1561083125
gene-LOC111117441,F,Exposed,3.494291375,0.866295625
gene-LOC111117441,M,Control,2.026650625,0.854775625
gene-LOC111117441,M,Exposed,1.2820455833333335,0.016655749999999934
gene-LOC111117442,F,Control,0,NA
gene-LOC111117442,F,Exposed,0,NA
gene-LOC111117442,M,Control,0.9615385,NA
gene-LOC111117442,M,Exposed,0.24875616666666667,NA
gene-LOC111117444,F,Control,0.2631047875,0.2177187500687781
gene-LOC111117444,F,Exposed,0.338795275,0.3095577561255135
gene-LOC111117444,M,Control,0.293797325,0.2197581466115175
gene-LOC111117444,M,Exposed,0.22764268333333332,0.19612611628362683
gene-LOC111117445,F,Control,0.893506591720779,0.2656162967617744
gene-LOC111117445,F,Exposed,1.301434774350648,0.35807585609721276
gene-LOC111117445,M,Control,0.5332673555194808,0.19073838334449644
gene-LOC111117445,M,Exposed,0.5735848116883117,0.2525894072290942
gene-LOC111117446,F,Control,5.393796402777784,0.32333055334892663
gene-LOC111117446,F,Exposed,0.4567590709876544,0.210671618388396
gene-LOC111117446,M,Control,0.3075197376543213,0.13164951118510687
gene-LOC111117446,M,Exposed,0.38611760699588504,0.10502324689384579
gene-LOC111117452,F,Control,61.72624304166667,9.72779671579778
gene-LOC111117452,F,Exposed,64.22303938541667,9.619018930236152
gene-LOC111117452,M,Control,70.67402356250003,11.263003220953575
gene-LOC111117452,M,Exposed,74.16384794444446,10.322806097486241
gene-LOC111117454,F,Control,27.858737558035727,3.1935449688846687
gene-LOC111117454,F,Exposed,21.98644842857144,3.097017666502675
gene-LOC111117454,M,Control,30.408101258928575,3.0911791028716324
