gene.id,controls.females.mean.methylation.CoV,controls.males.mean.methylation.CoV,controls.females.mean.methylation,controls.males.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111117129,1.21731443683615,1.46074878077253,5.21268358125,10.36306003,7.787871805625,0.243434343936383
gene-LOC111117130,1.5438632171526,1.80978126607985,11.69766457125,14.89215415,13.294909360625,0.265918048927249
gene-LOC111117131,2.16116096908032,NA,0.27693575,NA,NA,NA
gene-LOC111117132,0.29966607424034,0.267612641525714,28.39482625,18.8727575,23.633791875,0.0320534327146263
gene-LOC111117133,0.13688212483683,0.104754820339002,41.15445875,43.571055,42.362756875,0.0321273044978277
gene-LOC111117134,0.566498969004354,0.686743040469298,0.24829662625,0.3199072,0.284101913125,0.120244071464944
gene-LOC111117135,0.66176175563741,0.672404408689328,0.23279012125,0.265515265,0.249152693125,0.0106426530519176
gene-LOC111117137,0.958972103048125,0.989791121152022,0.21939198,0.1181798325,0.16878590625,0.0308190181038973
gene-LOC111117138,1.73670212188465,1.97676155201936,10.831883475,10.812301675,10.822092575,0.240059430134712
gene-LOC111117139,0.718274278914424,0.692284036830943,0.4207350125,0.8446598,0.63269740625,0.0259902420834807
gene-LOC111117140,1.27212122006196,0.830461864846545,0.281112775,0.152655775,0.216884275,0.441659355215419
gene-LOC111117141,NA,NA,NA,NA,NA,NA
gene-LOC111117143,0.955081872206473,0.808600118828462,5.808267375,6.0733945,5.9408309375,0.146481753378011
gene-LOC111117144,0.501105651791743,0.421653772629402,17.820597375,26.11484325,21.9677203125,0.0794518791623408
gene-LOC111117145,NA,0.333403643775172,NA,0.262378975,NA,NA
gene-LOC111117146,NA,1.00826192750507,NA,0.50965427,NA,NA
gene-LOC111117147,1.07693620835976,0.894634651794735,0.860531675,2.424107325,1.6423195,0.182301556565028
gene-LOC111117148,NA,0.129207860343005,NA,0.230283475,NA,NA
gene-LOC111117149,0.390175365603353,0.649416717427325,16.571058325,11.19076965,13.8809139875,0.259241351823971
gene-LOC111117151,0.116235172797314,0.105193642461933,50.55191625,57.737495,54.144705625,0.0110415303353814
gene-LOC111117152,0.928387046219744,1.8287091292512,6.49089458125,1.6323664475,4.061630514375,0.900322083031454
gene-LOC111117153,1.72986676127592,0.743151131350253,4.8460223925,0.214979965,2.53050117875,0.986715629925667
gene-LOC111117154,0.457014061527327,0.293626088641372,24.25519125,20.619505,22.437348125,0.163387972885956
gene-LOC111117155,0.194151185405608,0.286824054762834,22.36804,22.4282775,22.39815875,0.0926728693572257
gene-LOC111117157,0.381441416719163,0.945926157362495,37.890098125,19.66756425,28.7788311875,0.564484740643332
gene-LOC111117158,NA,1.06419238953493,NA,5.2729585,NA,NA
gene-LOC111117159,0.73158040992338,0.394542166125418,0.3884615125,0.329994725,0.35922811875,0.337038243797963
gene-LOC111117161,0.411019050592232,0.449840759860545,0.2539430875,0.43763065,0.34578686875,0.0388217092683127
gene-LOC111117162,0.714761694577433,0.447160949270903,0.6743844875,0.606928125,0.64065630625,0.26760074530653
gene-LOC111117163,0.545063222849117,0.573470938496215,16.1631955,18.51391475,17.338555125,0.0284077156470982
gene-LOC111117164,0.256236681662067,0.278832349605792,39.50054375,46.0327575,42.766650625,0.0225956679437254
gene-LOC111117165,0.298784843196965,0.665758192218648,39.7300925,43.3832475,41.55667,0.366973349021683
gene-LOC111117166,1.83797451420371,1.52847202725673,2.70866003625,3.13079669,2.919728363125,0.30950248694698
gene-LOC111117168,1.19665318184475,0.497160694699601,0.2356832875,0.19315286,0.21441807375,0.699492487145146
gene-LOC111117169,0.958663295477456,1.73705749472891,0.51394171125,0.27867967,0.396310690625,0.778394199251459
gene-LOC111117170,0.40881823117823,1.28846834909408,37.838875375,32.3734325,35.1061539375,0.87965011791585
gene-LOC111117171,0.594784363399989,0.828266476794489,0.20189260375,0.3683707125,0.285131658125,0.2334821133945
gene-LOC111117172,NA,NA,NA,NA,NA,NA
gene-LOC111117173,1.01689743240098,0.394167927960129,0.30250962375,0.278501465,0.290505544375,0.622729504440854
gene-LOC111117174,NA,NA,NA,NA,NA,NA
gene-LOC111117175,0.0988995366795224,0.0261121578354502,76.4577725,86.3668125,81.4122925,0.0727873788440722
gene-LOC111117177,0.0924400881608736,0.353527223976888,58.2175075,63.1037675,60.6606375,0.261087135816014
gene-LOC111117178,0.406815836008371,0.679479374286037,1.9391318375,2.898188575,2.41866020625,0.272663538277665
gene-LOC111117180,2.26565632901854,0.446157172535146,2.4436985525,0.352035975,1.39786726375,1.8194991564834
gene-LOC111117181,NA,NA,NA,NA,NA,NA
gene-LOC111117182,1.4373225958105,0.958439691116651,0.0714250125,0.3811291,0.22627705625,0.478882904693852
gene-LOC111117184,0.716604986142633,0.766959086308477,0.2669018375,0.7915179,0.52920986875,0.0503541001658447
gene-LOC111117185,NA,NA,NA,NA,NA,NA
gene-LOC111117186,0.591275706095329,0.378771946400393,0.223896165,0.250092565,0.236994365,0.212503759694936
gene-LOC111117187,0.939594404789369,0.250005572264823,0.3428490275,0.24332294,0.29308598375,0.689588832524546
gene-LOC111117188,0.635168085452931,0.461967019352948,1.1388922125,0.242773425,0.69083281875,0.173201066099983
gene-LOC111117189,0.402921570261888,0.363316708337328,1.454590525,1.22597795,1.3402842375,0.0396048619245594
gene-LOC111117191,0.669103609359631,0.588267173170337,0.29689730375,0.1962770125,0.246587158125,0.0808364361892941
gene-LOC111117192,0.307795368504111,0.388101486743891,0.2712080375,0.24653455,0.25887129375,0.0803061182397797
gene-LOC111117193,0.487713457311008,0.552401643717068,0.21412478,0.225125665,0.2196252225,0.06468818640606
gene-LOC111117194,0.730376709613057,0.575241467646393,0.31403090375,0.2935310225,0.303780963125,0.155135241966664
gene-LOC111117195,NA,NA,NA,NA,NA,NA
gene-LOC111117196,NA,1.32484950703553,NA,0.5296811,NA,NA
gene-LOC111117198,0.937401400168326,0.721263955176394,0.15092196875,0.30931924,0.230120604375,0.216137444991932
gene-LOC111117199,1.92489782650539,NA,0.9353107375,NA,NA,NA
gene-LOC111117200,1.93530924760706,2.125,0.0911458375,0.02883505,0.05999044375,0.189690752392943
gene-LOC111117201,1.23039940284675,0.359169327804458,13.128421725,2.4876748,7.8080482625,0.871230075042289
gene-LOC111117202,0.118754213228205,0.111559335821251,46.62567625,49.9719275,48.298801875,0.00719487740695358
gene-LOC111117203,1.53714901855372,0.445598617364848,7.9792175375,1.3432778,4.66124766875,1.09155040118887
gene-LOC111117205,0.213011640596021,0.323860146294369,14.54537375,13.79019975,14.16778675,0.110848505698347
gene-LOC111117206,NA,NA,NA,NA,NA,NA
gene-LOC111117207,0.481559904848505,0.185305239021495,35.965500625,46.20278,41.0841403125,0.29625466582701
gene-LOC111117209,NA,0.815669881951206,NA,2.859172675,NA,NA
gene-LOC111117210,NA,1.77905177705645,NA,0.977259275,NA,NA
gene-LOC111117211,0.639931908226369,0.857303737050324,34.52978075,38.7926065,36.661193625,0.217371828823955
gene-LOC111117212,NA,NA,NA,NA,NA,NA
gene-LOC111117214,0.668942429644917,0.72092000652507,18.435731625,30.2672745,24.3515030625,0.0519775768801531
gene-LOC111117216,NA,NA,NA,NA,NA,NA
gene-LOC111117217,1.7270439780048,0.454538429228816,4.16290248375,21.441840895,12.802371689375,1.27250554877598
gene-LOC111117218,NA,NA,NA,NA,NA,NA
gene-LOC111117219,0.385659991162272,0.255560590206806,0.25747839125,0.2008193175,0.229148854375,0.130099400955467
gene-LOC111117220,0.837458018230424,NA,38.7297151875,NA,NA,NA
gene-LOC111117222,0.314365202263545,0.130418899155732,0.2614921875,0.24743845,0.25446531875,0.183946303107813
gene-LOC111117223,0.739814118358679,0.414876178550385,0.1946385425,0.2833360375,0.23898729,0.324937939808294
gene-LOC111117224,0.568462304007076,0.248801016627385,0.3536118675,0.27128656,0.31244921375,0.319661287379691
gene-LOC111117225,0.37131978095787,0.0864261281424951,0.3122120375,0.363684225,0.33794813125,0.284893652815375
gene-LOC111117226,0.413780781482253,0.21138804286341,4.043888875,4.08298375,4.0634363125,0.202392738618842
gene-LOC111117227,1.48490760518013,0.897602827439418,3.5724455625,2.727701425,3.15007349375,0.587304777740709
gene-LOC111117229,NA,2.125,NA,0.255102025,NA,NA
gene-LOC111117230,0.855775035885956,0.573309843543022,0.4170851625,0.2475263,0.33230573125,0.282465192342935
gene-LOC111117231,0.762716953257518,0.949507993096629,4.4424169375,1.06169925,2.75205809375,0.186791039839111
gene-LOC111117232,1.83061142542738,1.85428617445588,0.8571819125,3.1524125,2.00479720625,0.0236747490285063
gene-LOC111117233,NA,NA,NA,NA,NA,NA
gene-LOC111117234,1.22505566651255,1.2414092692806,0.61553253375,0.3477199025,0.481626218125,0.0163536027680429
gene-LOC111117235,NA,NA,NA,NA,NA,NA
gene-LOC111117238,0.939281953447531,0.737146215703224,10.1552224,9.46802755,9.811624975,0.202135737744306
gene-LOC111117239,0.685566833829195,0.934849705568537,7.0259834,2.5799081,4.80294575,0.249282871739343
gene-LOC111117240,1.2311270904017,1.35348026787707,9.24185645,6.817308175,8.0295823125,0.122353177475372
gene-LOC111117241,1.36387535921128,1.2416105586474,22.00630585,12.998528775,17.5024173125,0.122264800563881
gene-LOC111117242,1.21699224868267,1.24647509717963,19.5577678875,12.8840348,16.22090134375,0.0294828484969603
gene-LOC111117244,0.31289821017859,0.455725503123329,42.6884244,30.863559575,36.7759919875,0.14282729294474
gene-LOC111117245,1.58072456609711,0.98857911332818,1.38945567625,0.5553712925,0.972413484375,0.592145452768934
gene-LOC111117246,0.760529158910345,1.03972279172386,0.21561990375,0.1353777925,0.175498848125,0.279193632813513
gene-LOC111117247,0.452265814593633,0.914405108270286,0.22074756375,0.181771655,0.201259609375,0.462139293676652
gene-LOC111117248,0.19976225164736,0.593386898820376,8.924120125,6.26953525,7.5968276875,0.393624647173015
gene-LOC111117249,NA,1.22591233598981,NA,0.24082205,NA,NA
gene-LOC111117251,0.49604734756626,0.631310531637455,0.4047995575,0.3443402725,0.374569915,0.135263184071195
gene-LOC111117252,NA,NA,NA,NA,NA,NA
gene-LOC111117253,1.48293355115827,1.70528131071483,1.40423071,1.4037455,1.403988105,0.222347759556556
gene-LOC111117254,0.27917274639449,0.733435859636588,1.3702908625,1.893433625,1.63186224375,0.454263113242099
gene-LOC111117255,1.99126421716472,2.125,4.3228193875,0.1603836,2.24160149375,0.133735782835276
gene-LOC111117256,0.594160843038436,0.306838312737215,1.6407323625,2.3306832,1.98570778125,0.287322530301221
gene-LOC111117258,0.592991451620186,0.912234912754396,0.883579925,0.6717708,0.7776753625,0.319243461134209
gene-LOC111117260,0.727904527275493,0.607610988648289,2.0585762,2.86303525,2.460805725,0.120293538627204
gene-LOC111117261,0.604454626486695,0.789904361706167,0.3136926,0.130094695,0.2218936475,0.185449735219472
gene-LOC111117262,0.15204829123064,0.20701287070542,0.2711793375,0.2174939,0.24433661875,0.0549645794747795
gene-LOC111117263,0.555953970870272,0.461646626716411,1.1171182125,1.0893383,1.10322825625,0.0943073441538615
gene-LOC111117264,0.358038386179998,0.261269341014663,1.3624789375,0.972871925,1.16767543125,0.0967690451653347
gene-LOC111117266,0.688993250179573,0.433811869911099,5.141949875,5.63536425,5.3886570625,0.255181380268474
gene-LOC111117267,1.3559358069399,0.346000211315776,0.60991106625,0.276386105,0.443148585625,1.00993559562413
gene-LOC111117268,0.836308218310614,0.396609537280088,0.770530875,0.5713367,0.6709337875,0.439698681030526
gene-LOC111117269,NA,NA,NA,NA,NA,NA
gene-LOC111117270,NA,NA,NA,NA,NA,NA
gene-LOC111117271,NA,1.55258688297953,NA,0.461309525,NA,NA
gene-LOC111117272,NA,0.569274144920288,NA,0.2574730825,NA,NA
gene-LOC111117274,NA,2.08862529176122,NA,12.2886558,NA,NA
gene-LOC111117275,0.355260162158213,0.360704540033158,0.7127896125,0.6696364,0.69121300625,0.00544437787494545
gene-LOC111117277,0.499684876007073,0.506398921792664,3.7593455375,1.241757375,2.50055145625,0.00671404578559082
gene-LOC111117278,0.352079445739404,0.977154875253697,0.3538585375,0.852644225,0.60325138125,0.625075429514293
gene-LOC111117279,0.441989827212528,1.07353083310401,0.307991125,0.8920549,0.6000230125,0.631541005891478
gene-LOC111117281,0.575045967534798,0.470004420612109,26.737839625,17.844384,22.2911118125,0.105041546922689
gene-LOC111117282,1.0177756028658,2.125,5.945997925,1.111111075,3.5285545,1.1072243971342
gene-LOC111117283,1.04846228808201,1.45778596642254,13.6508675,2.86606425,8.258465875,0.409323678340534
gene-LOC111117284,2.47697745701741,2.125,1.64265918625,0.1420454525,0.892352319375,0.351977457017408
gene-LOC111117285,1.16445960365577,NA,14.63167845,NA,NA,NA
gene-LOC111117287,0.170923021708512,0.858193113881633,0.36146838125,0.493931975,0.427700178125,0.687270092173122
gene-LOC111117288,0.818620960259652,1.28247407346144,2.3151789375,1.061716725,1.68844783125,0.463853113201787
gene-LOC111117289,0.345030271205764,0.791971698862119,0.3036761525,0.5605752075,0.43212568,0.446941427656356
gene-LOC111117290,0.570870109808846,1.25097402170783,37.46803025,19.53314025,28.50058525,0.68010391189898
gene-LOC111117291,1.44037962130016,1.80577458055487,1.209289,5.12997625,3.169632625,0.365394959254708
gene-LOC111117292,0.791156145170418,0.76286782219364,29.88031191125,43.2918713875,36.586091649375,0.0282883229767781
gene-LOC111117293,0.519335490980984,0.287564479781987,0.4165649125,0.296290575,0.35642774375,0.231771011198996
gene-LOC111117295,NA,NA,NA,0,NA,NA
gene-LOC111117296,NA,NA,NA,NA,NA,NA
gene-LOC111117297,0.638979243134521,0.498100155136699,21.691730175,12.6485744,17.1701522875,0.140879087997823
gene-LOC111117298,1.17387091521601,1.1867994137954,3.9262465625,2.121997575,3.02412206875,0.0129284985793969
gene-LOC111117299,1.46049288627515,1.01918397844266,4.0372067125,7.786255975,5.91173134375,0.441308907832485
gene-LOC111117300,0.139672514650727,0.17107671685078,0.4462978,0.3543072,0.4003025,0.0314042022000534
gene-LOC111117302,NA,0.822522221105446,NA,0.324363325,NA,NA
gene-LOC111117303,0.727367237763331,0.351125680438704,0.8813310375,0.350101825,0.61571643125,0.376241557324627
gene-LOC111117304,1.35467392942903,1.74945317153397,6.3875533875,1.477946475,3.93274993125,0.394779242104943
gene-LOC111117305,0.0859149623047102,0.295845692522933,48.21975375,51.271485,49.745619375,0.209930730218223
gene-LOC111117306,1.0823955470214,1.34541267180928,15.9764165125,1.649370525,8.81289351875,0.263017124787873
gene-LOC111117308,0.665490557743602,0.63318475331372,22.46888025,10.53754125,16.50321075,0.0323058044298826
gene-LOC111117309,0.101091491726405,0.152355201334616,55.7633325,58.08038,56.92185625,0.0512637096082111
gene-LOC111117310,0.376340923088399,0.729275118566894,2.32514815,3.199090125,2.7621191375,0.352934195478494
gene-LOC111117311,NA,NA,NA,NA,NA,NA
gene-LOC111117314,0.146131307656804,0.0738029982503705,54.59081125,55.236685,54.913748125,0.0723283094064332
gene-LOC111117315,0.063939667016342,0.0671810319380276,75.74773375,79.5808,77.664266875,0.00324136492168559
gene-LOC111117316,1.83918631585821,0.646460156068869,3.9202453,1.705207,2.81272615,1.19272615978935
gene-LOC111117318,1.3537498530813,1.13154278887064,6.0697092125,11.524832175,8.79727069375,0.222207064210661
gene-LOC111117320,NA,NA,NA,NA,NA,NA
gene-LOC111117321,0.663617581217581,0.582524800153572,0.8818402375,0.9410554,0.91144781875,0.0810927810640081
gene-LOC111117322,1.45326810721082,0.819928348687636,6.351741575,6.2307327,6.2912371375,0.633339758523188
gene-LOC111117323,0.528301643777547,0.893717488318424,0.6681320975,0.371390185,0.51976114125,0.365415844540877
gene-LOC111117324,0.80818277335624,0.580605552999603,4.728428,3.2367585,3.98259325,0.227577220356637
gene-LOC111117325,0.556682348670995,0.610286249598351,12.067719625,12.615785,12.3417523125,0.0536039009273558
gene-LOC111117327,0.603931398095526,0.279387816969995,2.846633125,3.1285255,2.9875793125,0.324543581125531
gene-LOC111117328,0.319290236737383,0.444624881769698,0.3569688875,0.458058375,0.40751363125,0.125334645032315
gene-LOC111117329,NA,NA,NA,NA,NA,NA
gene-LOC111117330,0.103313190902629,0.0580661843521123,43.166095,71.991785,57.57894,0.0452470065505167
gene-LOC111117332,2.15424060180185,2.05820379863133,0.918649775,3.1302484,2.0244490875,0.0960368031705201
gene-LOC111117334,1.01745282034336,0.984490570687055,14.4297894875,15.276808,14.85329874375,0.0329622496563017
gene-LOC111117335,0.0382818615152002,0.0375055464389838,63.57712375,71.096885,67.337004375,0.000776315076216408
gene-LOC111117337,0.222102569024275,0.42665848239587,0.31794290125,0.297623395,0.307783148125,0.204555913371595
gene-LOC111117338,0.508496086473275,0.47705189270651,0.973917575,1.328898,1.1514077875,0.0314441937667649
gene-LOC111117339,0.631584616069729,0.124981837117782,10.085448625,18.46788575,14.2766671875,0.506602778951946
gene-LOC111117340,1.20851047623845,0.575014153345508,1.185429375,0.33853575,0.7619825625,0.633496322892946
gene-LOC111117341,0.531304589168505,0.235123659444833,36.026252875,57.67067775,46.8484653125,0.296180929723672
gene-LOC111117343,NA,1.04994336857304,NA,23.4006066,NA,NA
gene-LOC111117344,0.529413607813185,0.238033502539606,0.4448661625,0.22058425,0.33272520625,0.291380105273579
gene-LOC111117345,0.459172654824652,0.874645002234591,0.80544998375,0.506901025,0.656175504375,0.415472347409939
gene-LOC111117346,0.84825565305105,0.230010402755393,5.67080455,7.240000675,6.4554026125,0.618245250295657
gene-LOC111117348,0.502817972052463,0.213797922956673,7.056020375,7.534627,7.2953236875,0.28902004909579
gene-LOC111117349,NA,NA,NA,NA,NA,NA
gene-LOC111117350,0.0908725544675131,0.132836945654949,38.70048625,39.624265,39.162375625,0.0419643911874356
gene-LOC111117351,0.307562541797736,0.0909559795007902,20.135567875,23.660348,21.8979579375,0.216606562296946
gene-LOC111117352,0.821239143993657,0.25680243138323,3.014415725,0.609156425,1.811786075,0.564436712610427
gene-LOC111117354,0.13824892021818,0.168484945885359,60.3595,67.697675,64.0285875,0.0302360256671793
gene-LOC111117356,0.449868849531419,1.371719408855,1.361039025,1.089336075,1.22518755,0.921850559323583
gene-LOC111117357,0.759182821124068,1.41015156258016,0.8106125125,1.064650125,0.93763131875,0.650968741456096
gene-LOC111117358,0.693898352036217,0.486088368491945,0.63043625,0.601587575,0.6160119125,0.207809983544272
gene-LOC111117359,0.229729381329855,0.328236580106948,32.08957625,34.3522475,33.220911875,0.0985071987770929
gene-LOC111117361,0.745723421653059,0.754987712856926,0.48450446875,0.2271652525,0.355834860625,0.00926429120386707
gene-LOC111117362,NA,0.735575292599475,NA,0.31077645,NA,NA
gene-LOC111117363,NA,NA,NA,NA,NA,NA
gene-LOC111117364,0.101810144938888,0.1775756218279,61.07405375,70.70527,65.889661875,0.075765476889012
gene-LOC111117366,0.543796520772115,0.300734798898637,37.134045,40.495727,38.814886,0.243061721873478
gene-LOC111117367,0.060272680943722,0.0348530796601044,56.73108125,75.631575,66.181328125,0.0254196012836176
