gene.id,controls.females.mean.methylation.CoV,exposed.females.mean.methylation.CoV,controls.females.mean.methylation,exposed.females.mean.methylation,mean.methylation,abs.delta.CoV
gene-LOC111117138,1.73670212188465,1.75226689476712,10.831883475,7.8226827,9.3272830875,0.0155647728824633
gene-LOC111117139,0.718274278914424,0.790765072537675,0.4207350125,0.4624219625,0.4415784875,0.0724907936232512
gene-LOC111117140,1.27212122006196,1.6355495208537,0.281112775,0.1612826,0.2211976875,0.363428300791736
gene-LOC111117141,NA,1.63829489715793,NA,0.4676329375,NA,NA
gene-LOC111117143,0.955081872206473,0.581537123783944,5.808267375,3.9035435,4.8559054375,0.373544748422529
gene-LOC111117144,0.501105651791743,0.298703425737247,17.820597375,16.227421125,17.02400925,0.202402226054496
gene-LOC111117145,NA,0.366362891871619,NA,0.2376994375,NA,NA
gene-LOC111117146,NA,0.622305906163425,NA,0.20418476375,NA,NA
gene-LOC111117147,1.07693620835976,2.37943678468759,0.860531675,5.2221973125,3.04136449375,1.30250057632782
gene-LOC111117148,NA,0.41074725385351,NA,0.259401875,NA,NA
gene-LOC111117149,0.390175365603353,0.271095363764602,16.571058325,14.79205795,15.6815581375,0.119080001838751
gene-LOC111117151,0.116235172797314,0.191528677310654,50.55191625,46.30035625,48.42613625,0.0752935045133399
gene-LOC111117152,0.928387046219744,0.910448336816762,6.49089458125,19.16087022375,12.8258824025,0.0179387094029825
gene-LOC111117153,1.72986676127592,1.60902006211451,4.8460223925,0.27810932,2.56206585625,0.12084669916141
gene-LOC111117154,0.457014061527327,0.177784773791832,24.25519125,22.676325,23.465758125,0.279229287735495
gene-LOC111117155,0.194151185405608,0.632840036580541,22.36804,31.9539525,27.16099625,0.438688851174933
gene-LOC111117157,0.381441416719163,0.37599143310631,37.890098125,39.878507375,38.88430275,0.00544998361285348
gene-LOC111117158,NA,NA,NA,NA,NA,NA
gene-LOC111117159,0.73158040992338,0.378859362465447,0.3884615125,0.3024316625,0.3454465875,0.352721047457933
gene-LOC111117161,0.411019050592232,0.222116346447882,0.2539430875,0.247711075,0.25082708125,0.188902704144351
gene-LOC111117162,0.714761694577433,0.239742379253926,0.6743844875,0.2895421875,0.4819633375,0.475019315323506
gene-LOC111117163,0.545063222849117,0.45427140558438,16.1631955,19.264847875,17.7140216875,0.0907918172647369
gene-LOC111117164,0.256236681662067,0.279732550957977,39.50054375,45.125895,42.313219375,0.0234958692959099
gene-LOC111117165,0.298784843196965,0.425872377050473,39.7300925,53.36494875,46.547520625,0.127087533853509
gene-LOC111117166,1.83797451420371,1.77608048462973,2.70866003625,1.200282085,1.954471060625,0.0618940295739749
gene-LOC111117168,1.19665318184475,1.18993304366357,0.2356832875,0.2826325775,0.2591579325,0.00672013818117678
gene-LOC111117169,0.958663295477456,NA,0.51394171125,NA,NA,NA
gene-LOC111117170,0.40881823117823,0.545657061987984,37.838875375,55.410378875,46.624627125,0.136838830809754
gene-LOC111117171,0.594784363399989,0.806449863708591,0.20189260375,0.1930204925,0.197456548125,0.211665500308602
gene-LOC111117172,NA,NA,NA,NA,NA,NA
gene-LOC111117173,1.01689743240098,1.53623528036876,0.30250962375,0.0364853425,0.169497483125,0.51933784796778
gene-LOC111117174,NA,NA,NA,NA,NA,NA
gene-LOC111117175,0.0988995366795224,0.0697539421989533,76.4577725,73.781935,75.11985375,0.029145594480569
gene-LOC111117177,0.0924400881608736,0.103958162929719,58.2175075,63.7213025,60.969405,0.0115180747688454
gene-LOC111117178,0.406815836008371,0.475416397596357,1.9391318375,1.657418425,1.79827513125,0.0686005615879853
gene-LOC111117180,2.26565632901854,NA,2.4436985525,NA,NA,NA
gene-LOC111117181,NA,NA,NA,NA,NA,NA
gene-LOC111117182,1.4373225958105,NA,0.0714250125,NA,NA,NA
gene-LOC111117184,0.716604986142633,NA,0.2669018375,NA,NA,NA
gene-LOC111117185,NA,NA,NA,NA,NA,NA
gene-LOC111117186,0.591275706095329,0.502998826401815,0.223896165,0.23551008,0.2297031225,0.0882768796935145
gene-LOC111117187,0.939594404789369,0.710547004438469,0.3428490275,0.2552124575,0.2990307425,0.2290474003509
gene-LOC111117188,0.635168085452931,0.664391788142711,1.1388922125,1.073606725,1.10624946875,0.0292237026897809
gene-LOC111117189,0.402921570261888,0.543348931453343,1.454590525,1.4240675625,1.43932904375,0.140427361191455
gene-LOC111117191,0.669103609359631,0.349077803330392,0.29689730375,0.3692610675,0.333079185625,0.320025806029239
gene-LOC111117192,0.307795368504111,0.459977469840479,0.2712080375,0.31290525,0.29205664375,0.152182101336368
gene-LOC111117193,0.487713457311008,0.587158031331092,0.21412478,0.30402576625,0.259075273125,0.0994445740200832
gene-LOC111117194,0.730376709613057,0.595076946182371,0.31403090375,0.2893234825,0.301677193125,0.135299763430687
gene-LOC111117195,NA,NA,NA,NA,NA,NA
gene-LOC111117196,NA,NA,NA,NA,NA,NA
gene-LOC111117198,0.937401400168326,0.96279561015903,0.15092196875,0.4813337125,0.316127840625,0.0253942099907041
gene-LOC111117199,1.92489782650539,NA,0.9353107375,NA,NA,NA
gene-LOC111117200,1.93530924760706,NA,0.0911458375,NA,NA,NA
gene-LOC111117201,1.23039940284675,1.24730230740669,13.128421725,2.1712741375,7.64984793125,0.0169029045599423
gene-LOC111117202,0.118754213228205,0.0448663439142398,46.62567625,44.4538675,45.539771875,0.0738878693139649
gene-LOC111117203,1.53714901855372,1.69975895093309,7.9792175375,11.2028028625,9.5910102,0.16260993237937
gene-LOC111117205,0.213011640596021,0.336796601816392,14.54537375,12.335140625,13.4402571875,0.12378496122037
gene-LOC111117206,NA,NA,NA,NA,NA,NA
gene-LOC111117207,0.481559904848505,0.771957737439867,35.965500625,31.637965125,33.801732875,0.290397832591362
gene-LOC111117209,NA,1.52391049152267,NA,8.448103275,NA,NA
gene-LOC111117210,NA,2.71355301466556,NA,1.7026379375,NA,NA
gene-LOC111117211,0.639931908226369,0.655629450096677,34.52978075,35.53269775,35.03123925,0.0156975418703076
gene-LOC111117212,NA,NA,NA,NA,NA,NA
gene-LOC111117214,0.668942429644917,NA,18.435731625,NA,NA,NA
gene-LOC111117216,NA,NA,NA,NA,NA,NA
gene-LOC111117217,1.7270439780048,1.22260697831624,4.16290248375,8.93743212125,6.5501673025,0.504436999688557
gene-LOC111117218,NA,NA,NA,NA,NA,NA
gene-LOC111117219,0.385659991162272,0.425880099986373,0.25747839125,0.32612444625,0.29180141875,0.0402201088241004
gene-LOC111117220,0.837458018230424,2.01450388299772,38.7297151875,9.4326448,24.08117999375,1.1770458647673
gene-LOC111117222,0.314365202263545,0.288083136449862,0.2614921875,0.2510191125,0.25625565,0.0262820658136828
gene-LOC111117223,0.739814118358679,0.291710709226553,0.1946385425,0.449087455,0.32186299875,0.448103409132126
gene-LOC111117224,0.568462304007076,0.311522023187925,0.3536118675,0.41707692375,0.385344395625,0.256940280819151
gene-LOC111117225,0.37131978095787,0.171575433371261,0.3122120375,0.3292281875,0.3207201125,0.199744347586609
gene-LOC111117226,0.413780781482253,0.51551897707792,4.043888875,3.196014,3.6199514375,0.101738195595667
gene-LOC111117227,1.48490760518013,1.29210067183781,3.5724455625,1.8260456,2.69924558125,0.192806933342317
gene-LOC111117229,NA,NA,NA,NA,NA,NA
gene-LOC111117230,0.855775035885956,1.83683301208094,0.4170851625,1.2362239,0.82665453125,0.981057976194979
gene-LOC111117231,0.762716953257518,0.781577537209512,4.4424169375,3.1141854625,3.7783012,0.0188605839519943
gene-LOC111117232,1.83061142542738,1.80787047441331,0.8571819125,1.5407396625,1.1989607875,0.0227409510140648
gene-LOC111117233,NA,NA,NA,NA,NA,NA
gene-LOC111117234,1.22505566651255,1.41193864058674,0.61553253375,0.7457145025,0.680623518125,0.18688297407419
gene-LOC111117235,NA,NA,NA,NA,NA,NA
gene-LOC111117238,0.939281953447531,0.932739850951441,10.1552224,6.8683167125,8.51176955625,0.00654210249608989
gene-LOC111117239,0.685566833829195,1.4999831010406,7.0259834,6.314612425,6.6702979125,0.814416267211402
gene-LOC111117240,1.2311270904017,0.636244856117407,9.24185645,2.439187,5.840521725,0.594882234284294
gene-LOC111117241,1.36387535921128,1.02528646119002,22.00630585,14.3475060625,18.17690595625,0.338588898021268
gene-LOC111117242,1.21699224868267,1.00594838228305,19.5577678875,14.145915075,16.85184148125,0.211043866399619
gene-LOC111117244,0.31289821017859,0.317100728049199,42.6884244,45.5218163875,44.10512039375,0.00420251787060905
gene-LOC111117245,1.58072456609711,2.61151538427594,1.38945567625,1.57811960875,1.4837876425,1.03079081817883
gene-LOC111117246,0.760529158910345,0.757886063946771,0.21561990375,0.321454835,0.268537369375,0.00264309496357451
gene-LOC111117247,0.452265814593633,0.683455244327302,0.22074756375,0.2485223875,0.234634975625,0.231189429733669
gene-LOC111117248,0.19976225164736,0.348207700257365,8.924120125,8.85132125,8.8877206875,0.148445448610004
gene-LOC111117249,NA,NA,NA,NA,NA,NA
gene-LOC111117251,0.49604734756626,0.789897507687104,0.4047995575,0.21510538875,0.309952473125,0.293850160120843
gene-LOC111117252,NA,NA,NA,NA,NA,NA
gene-LOC111117253,1.48293355115827,1.18795278826857,1.40423071,5.49650373375,3.450367221875,0.294980762889703
gene-LOC111117254,0.27917274639449,0.433951906927438,1.3702908625,1.70226575,1.53627830625,0.154779160532949
gene-LOC111117255,1.99126421716472,2.01367198407978,4.3228193875,8.65093335,6.48687636875,0.022407766915052
gene-LOC111117256,0.594160843038436,0.341826297737039,1.6407323625,1.2224015,1.43156693125,0.252334545301397
gene-LOC111117258,0.592991451620186,0.884399530599925,0.883579925,0.7242113125,0.80389561875,0.291408078979739
gene-LOC111117260,0.727904527275493,0.370088593816807,2.0585762,1.9954446875,2.02701044375,0.357815933458685
gene-LOC111117261,0.604454626486695,0.512631761894866,0.3136926,0.24662108625,0.280156843125,0.0918228645918289
gene-LOC111117262,0.15204829123064,0.229224407961915,0.2711793375,0.2388167125,0.254998025,0.0771761167312749
gene-LOC111117263,0.555953970870272,0.24311491737143,1.1171182125,0.90254755,1.00983288125,0.312839053498843
gene-LOC111117264,0.358038386179998,0.321080962412648,1.3624789375,1.08879815,1.22563854375,0.0369574237673497
gene-LOC111117266,0.688993250179573,0.692646226159378,5.141949875,5.17586575,5.1589078125,0.00365297597980418
gene-LOC111117267,1.3559358069399,0.312280772839518,0.60991106625,0.2761431425,0.443027104375,1.04365503410038
gene-LOC111117268,0.836308218310614,0.565015004236347,0.770530875,0.57578875,0.6731598125,0.271293214074267
gene-LOC111117269,NA,NA,NA,NA,NA,NA
gene-LOC111117270,NA,NA,NA,NA,NA,NA
gene-LOC111117271,NA,NA,NA,NA,NA,NA
gene-LOC111117272,NA,NA,NA,NA,NA,NA
gene-LOC111117274,NA,1.63702715834258,NA,14.82664655,NA,NA
gene-LOC111117275,0.355260162158213,0.778330177312463,0.7127896125,0.846342075,0.77956584375,0.42307001515425
gene-LOC111117277,0.499684876007073,0.849562052278772,3.7593455375,1.2019353,2.48064041875,0.349877176271699
gene-LOC111117278,0.352079445739404,0.421012505447359,0.3538585375,0.4490904,0.40147446875,0.0689330597079544
gene-LOC111117279,0.441989827212528,0.607206420459412,0.307991125,0.4552028875,0.38159700625,0.165216593246884
gene-LOC111117281,0.575045967534798,0.488804864498159,26.737839625,24.433324375,25.585582,0.0862411030366385
gene-LOC111117282,1.0177756028658,NA,5.945997925,NA,NA,NA
gene-LOC111117283,1.04846228808201,1.51987689952625,13.6508675,14.223983375,13.9374254375,0.471414611444242
gene-LOC111117284,2.47697745701741,NA,1.64265918625,NA,NA,NA
gene-LOC111117285,1.16445960365577,1.5906844998284,14.63167845,5.7340080875,10.18284326875,0.426224896172628
gene-LOC111117287,0.170923021708512,0.491132892557134,0.36146838125,0.25230931875,0.30688885,0.320209870848623
gene-LOC111117288,0.818620960259652,0.867844652339731,2.3151789375,1.9499955875,2.1325872625,0.0492236920800782
gene-LOC111117289,0.345030271205764,0.6807460299198,0.3036761525,0.3481304275,0.32590329,0.335715758714036
gene-LOC111117290,0.570870109808846,1.25691457751426,37.46803025,11.80336525,24.63569775,0.686044467705416
gene-LOC111117291,1.44037962130016,1.64000519341202,1.209289,2.684142125,1.9467155625,0.199625572111863
gene-LOC111117292,0.791156145170418,NA,29.88031191125,NA,NA,NA
gene-LOC111117293,0.519335490980984,0.400856575316878,0.4165649125,0.5131365375,0.464850725,0.118478915664106
gene-LOC111117295,NA,1.80250795982306,NA,0.59819835,NA,NA
gene-LOC111117296,NA,NA,NA,NA,NA,NA
gene-LOC111117297,0.638979243134521,0.65600466082853,21.691730175,16.391437825,19.041584,0.0170254176940089
gene-LOC111117298,1.17387091521601,0.931765389196872,3.9262465625,1.61747075,2.77185865625,0.242105526019133
gene-LOC111117299,1.46049288627515,0.811307588829083,4.0372067125,2.5438986875,3.2905527,0.649185297446065
gene-LOC111117300,0.139672514650727,1.00293225369098,0.4462978,0.6899135,0.56810565,0.863259739040249
gene-LOC111117302,NA,1.12396918079875,NA,0.2337418575,NA,NA
gene-LOC111117303,0.727367237763331,0.533029125841659,0.8813310375,0.6893751875,0.7853531125,0.194338111921672
gene-LOC111117304,1.35467392942903,1.60331750384534,6.3875533875,11.386204025,8.88687870625,0.248643574416314
gene-LOC111117305,0.0859149623047102,0.298930843054037,48.21975375,39.4034175,43.811585625,0.213015880749327
gene-LOC111117306,1.0823955470214,NA,15.9764165125,NA,NA,NA
gene-LOC111117308,0.665490557743602,0.910707105470042,22.46888025,8.23270375,15.350792,0.24521654772644
gene-LOC111117309,0.101091491726405,0.160589874647279,55.7633325,49.70901375,52.736173125,0.0594983829208736
gene-LOC111117310,0.376340923088399,0.578545313296872,2.32514815,1.39796105,1.8615546,0.202204390208473
gene-LOC111117311,NA,NA,NA,NA,NA,NA
gene-LOC111117314,0.146131307656804,0.155323155638028,54.59081125,53.92716125,54.25898625,0.00919184798122391
gene-LOC111117315,0.063939667016342,0.0571754386985742,75.74773375,76.06812625,75.90793,0.00676422831776786
gene-LOC111117316,1.83918631585821,0.997744834673316,3.9202453,1.5420483625,2.73114683125,0.841441481184898
gene-LOC111117318,1.3537498530813,1.74283425851109,6.0697092125,4.7710030125,5.4203561125,0.389084405429792
gene-LOC111117320,NA,NA,NA,NA,NA,NA
gene-LOC111117321,0.663617581217581,0.847789592692562,0.8818402375,1.39376105,1.13780064375,0.184172011474981
gene-LOC111117322,1.45326810721082,1.56455765929717,6.351741575,10.28244635,8.3170939625,0.111289552086346
gene-LOC111117323,0.528301643777547,0.697871374424386,0.6681320975,0.50602589375,0.587078995625,0.16956973064684
gene-LOC111117324,0.80818277335624,0.919055821039646,4.728428,8.206075625,6.4672518125,0.110873047683406
gene-LOC111117325,0.556682348670995,0.341239309197827,12.067719625,14.99593175,13.5318256875,0.215443039473168
gene-LOC111117327,0.603931398095526,0.456188293663214,2.846633125,1.69831025,2.2724716875,0.147743104432312
gene-LOC111117328,0.319290236737383,0.729478007420969,0.3569688875,0.392439825,0.37470435625,0.410187770683586
gene-LOC111117329,NA,NA,NA,NA,NA,NA
gene-LOC111117330,0.103313190902629,0.130840449783063,43.166095,43.9041825,43.53513875,0.0275272588804338
gene-LOC111117332,2.15424060180185,0.974639313882638,0.918649775,0.3792974,0.6489735875,1.17960128791921
gene-LOC111117334,1.01745282034336,1.0078683511515,14.4297894875,14.53713455,14.48346201875,0.0095844691918554
gene-LOC111117335,0.0382818615152002,0.0340176978144825,63.57712375,65.12592875,64.35152625,0.00426416370071769
gene-LOC111117337,0.222102569024275,0.18480536786812,0.31794290125,0.31920724625,0.31857507375,0.0372972011561551
gene-LOC111117338,0.508496086473275,0.583709419814766,0.973917575,0.748158525,0.86103805,0.0752133333414911
gene-LOC111117339,0.631584616069729,0.581766998572177,10.085448625,10.465750375,10.2755995,0.0498176174975523
gene-LOC111117340,1.20851047623845,0.747271001225133,1.185429375,0.4279686375,0.80669900625,0.46123947501332
gene-LOC111117341,0.531304589168505,0.377757126809048,36.026252875,42.9900485,39.5081506875,0.153547462359457
gene-LOC111117343,NA,NA,NA,NA,NA,NA
gene-LOC111117344,0.529413607813185,0.333871869068351,0.4448661625,0.4540406625,0.4494534125,0.195541738744834
gene-LOC111117345,0.459172654824652,0.478895013699871,0.80544998375,0.52313254625,0.664291265,0.0197223588752184
gene-LOC111117346,0.84825565305105,0.544151539068577,5.67080455,6.187029975,5.9289172625,0.304104113982473
gene-LOC111117348,0.502817972052463,0.472541078027592,7.056020375,6.256810625,6.6564155,0.0302768940248715
gene-LOC111117349,NA,NA,NA,NA,NA,NA
gene-LOC111117350,0.0908725544675131,0.150379267588906,38.70048625,36.41567125,37.55807875,0.0595067131213933
gene-LOC111117351,0.307562541797736,0.375168343722621,20.135567875,14.77903175,17.4572998125,0.0676058019248851
gene-LOC111117352,0.821239143993657,0.661634328858104,3.014415725,2.2855464625,2.64998109375,0.159604815135554
gene-LOC111117354,0.13824892021818,0.0524119168956321,60.3595,63.10401125,61.731755625,0.0858370033225476
gene-LOC111117356,0.449868849531419,1.04632660054763,1.361039025,2.595296725,1.978167875,0.596457751016207
gene-LOC111117357,0.759182821124068,0.843452084531714,0.8106125125,0.9728857875,0.89174915,0.084269263407646
gene-LOC111117358,0.693898352036217,0.541610892471838,0.63043625,0.4070029625,0.51871960625,0.152287459564379
gene-LOC111117359,0.229729381329855,0.25080822653672,32.08957625,42.89572375,37.49265,0.0210788452068647
gene-LOC111117361,0.745723421653059,1.46194560858361,0.48450446875,0.4405120725,0.462508270625,0.716222186930551
gene-LOC111117362,NA,0.702899060341836,NA,0.18640335,NA,NA
gene-LOC111117363,NA,NA,NA,NA,NA,NA
gene-LOC111117364,0.101810144938888,0.0883363010294577,61.07405375,63.73096875,62.40251125,0.0134738439094299
gene-LOC111117366,0.543796520772115,0.620270934991908,37.134045,31.8268875,34.48046625,0.076474414219793
gene-LOC111117367,0.060272680943722,0.0882211100595369,56.73108125,55.5459225,56.138501875,0.0279484291158149
gene-LOC111117368,NA,NA,NA,NA,NA,NA
gene-LOC111117369,0.295834419728486,0.435029418165113,0.7732724625,0.7140721,0.74367228125,0.139194998436627
gene-LOC111117370,0.84258428280903,0.767387813944099,1.6427721875,2.21096475,1.92686846875,0.0751964688649311
gene-LOC111117372,0.792627501174529,1.00859693555942,7.9994,8.8007,8.40005,0.215969434384892
gene-LOC111117373,1.29366878082084,0.978385562812722,5.605390425,2.2384070375,3.92189873125,0.315283218008118
gene-LOC111117374,NA,NA,NA,NA,NA,NA
gene-LOC111117375,0.754029700984569,0.704359540609739,7.320227,5.103111375,6.2116691875,0.0496701603748307
gene-LOC111117376,1.41749315378605,NA,4.0421091,NA,NA,NA
gene-LOC111117378,NA,NA,NA,NA,NA,NA
gene-LOC111117379,0.502846856904796,0.326972493769543,10.5972311125,7.179781175,8.88850614375,0.175874363135253
gene-LOC111117380,2.10665717338646,1.80335620285595,4.05382250875,6.33782314125,5.195822825,0.303300970530513
gene-LOC111117381,NA,NA,NA,NA,NA,NA
gene-LOC111117383,NA,NA,NA,NA,NA,NA
gene-LOC111117384,0.27027810980922,0.474347632671095,0.35638992625,0.250638705,0.303514315625,0.204069522861875
gene-LOC111117385,1.81326142670019,1.23437179225023,12.827610875,11.981937625,12.40477425,0.578889634449964
gene-LOC111117386,0.674136892269086,0.674578102983754,45.193326275,42.96101175,44.0771690125,0.000441210714668627
